#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/canine/Guangdong/05/2011|2011-02-01, 2011.08, 0.005543, -0.003771
A/canine/Guangdong/1/2011|2011-02-01, 2011.08, 0.005543, -0.003771
A/canine/Guangdong/1/2006|2006-06-01, 2006.41, 0.010850, 0.007517
A/canine/Guangdong/2/2006|2006-08-01, 2006.58, 0.009473, 0.005922
A/canine/Guangdong/2/2007|2007-10-18, 2007.79, 0.007716, 0.002615
A/canine/Guangdong/1/2007|2007-04-18, 2007.3, 0.008592, 0.004120
A/canine/Guangdong/2/2011|2011-02-01, 2011.08, 0.008592, -0.000722
A/canine/Korea/MV1/2012|2012-11-07, 2012.84, 0.004642, -0.006926
A/canine/Korea/VC378/2012|2012-03-13, 2012.2, 0.004642, -0.006107
A/canine/Korea/01/2007|2007-05-01, 2007.33, 0.004644, 0.000132
A/canine/Korea/GCVP01/2007|2007-01-01, 2007.0, 0.005079, 0.000990
A/canine/Zhejiang/1/2010|2010-09-30, 2010.74, 0.003269, -0.005609
A/canine/Jiangsu/06/2010|2010-06-01, 2010.41, 0.006797, -0.001660
A/canine/Guangdong/02/2013|2013-04-01, 2013.25, 0.005472, -0.006622
A/canine/Guangdong/3/2011|2011-03-01, 2011.17, 0.010754, 0.001325
A/canine/Guangdong/02/2014|2014-02-01, 2014.08, 0.006349, -0.006808
A/canine/Guangdong/01/2014|2014-02-01, 2014.08, 0.007669, -0.005488
A/canine/Guangdong/01/2013|2013-04-01, 2013.25, 0.005031, -0.007063
A/canine/Guangdong/03/2013|2013-11-01, 2013.82, 0.005032, -0.007792
A/canine/Guangdong/04/2013|2013-11-01, 2013.82, 0.007671, -0.005153
A/canine/Beijing/418/2010|2010-01-08, 2010.02, 0.006151, -0.001806
A/canine/Beijing/253/2009|2009-12-09, 2009.93, 0.006153, -0.001688
A/canine/Jiangsu/01/2009|2009-12-01, 2009.91, 0.006791, -0.001025
A/canine/Beijing/362/2009|2009-12-17, 2009.95, 0.004593, -0.003274
A/canine/Beijing/305/2009|2009-12-13, 2009.94, 0.004592, -0.003262
A/canine/Beijing/364/2009|2009-12-17, 2009.95, 0.004592, -0.003275
