#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/canine/Korea/VC123578/2012|2012-03-13, 2012.2, 0.095098, 0.000000
A/canine/Guangdong/2/2006|2006-08-01, 2006.58, 0.083722, -0.002749
A/canine/Guangdong/1/2007|2007-04-18, 2007.3, 0.083062, -0.004514
A/canine/Guangdong/2/2007|2007-10-18, 2007.79, 0.083062, -0.005266
A/canine/Guangdong/1/2006|2006-06-01, 2006.41, 0.082632, -0.003578
A/canine/Korea/MV1/2012|2012-11-07, 2012.84, 0.083067, -0.013014
A/canine/Korea/VC378/2012|2012-03-13, 2012.2, 0.082192, -0.012906
A/canine/Korea/01/2007|2007-05-01, 2007.33, 0.082631, -0.004992
A/canine/Korea/GCVP01/2007|2007-01-01, 2007.0, 0.082631, -0.004485
A/canine/Korea/LBM412/2008|2008-10-01, 2008.74, 0.091849, 0.002062
A/canine/Guangdong/05/2011|2011-02-01, 2011.08, 0.090107, -0.003272
A/canine/Jiangsu/04/2010|2010-05-01, 2010.33, 0.091428, -0.000799
A/canine/Jiangsu/06/2010|2010-06-01, 2010.41, 0.092743, 0.000393
A/canine/Jiangsu/03/2010|2010-04-01, 2010.25, 0.091868, -0.000237
A/canine/Jiangsu/02/2010|2010-03-01, 2010.17, 0.089672, -0.002310
A/canine/Jiangsu/01/2009|2009-12-01, 2009.91, 0.089672, -0.001911
A/canine/Jiangsu/05/2010|2010-05-01, 2010.33, 0.089672, -0.002556
A/canine/Guangdong/3/2011|2011-03-01, 2011.17, 0.092742, -0.000775
A/canine/Guangdong/02/2013|2013-04-01, 2013.25, 0.091867, -0.004843
A/canine/Guangdong/01/2013|2013-04-01, 2013.25, 0.094499, -0.002211
A/canine/Guangdong/01/2014|2014-02-01, 2014.08, 0.093184, -0.004800
A/canine/Guangdong/02/2014|2014-02-01, 2014.08, 0.091429, -0.006555
A/canine/Guangdong/1/2011|2011-02-01, 2011.08, 0.091430, -0.001949
A/canine/Guangdong/2/2011|2011-02-01, 2011.08, 0.092307, -0.001072
A/canine/Guangdong/04/2013|2013-11-01, 2013.82, 0.092308, -0.005277
A/canine/Guangdong/03/2013|2013-11-01, 2013.82, 0.092747, -0.004838
A/canine/Zhejiang/1/2010|2010-09-30, 2010.74, 0.088355, -0.004502
A/canine/Liaoning/1578/2010|2010-04-06, 2010.26, 0.091836, -0.000284
A/canine/Liaoning/1585/2010|2010-04-06, 2010.26, 0.092994, 0.000873
A/canine/Beijing/418/2010|2010-01-08, 2010.02, 0.090676, -0.001076
A/canine/Beijing/420/2010|2010-01-08, 2010.02, 0.090676, -0.001076
A/canine/Beijing/362/2009|2009-12-17, 2009.95, 0.091832, 0.000188
A/canine/Beijing/364/2009|2009-12-17, 2009.95, 0.091834, 0.000190
A/canine/Beijing/1028/2010|2010-02-02, 2010.09, 0.092996, 0.001137
A/canine/Beijing/511/2010|2010-01-03, 2010.01, 0.091838, 0.000102
A/canine/Beijing/295/2009|2009-12-14, 2009.94, 0.090677, -0.000952
A/canine/Beijing/359/2009|2009-12-17, 2009.95, 0.090677, -0.000967
A/canine/Beijing/253/2009|2009-12-09, 2009.93, 0.090677, -0.000937
A/canine/Beijing/305/2009|2009-12-13, 2009.94, 0.090677, -0.000952
A/canine/Heilongjiang/L1/2013|2013-03-10, 2013.19, 0.093196, -0.003422
A/canine/Liaoning/27/2012|2012-04-11, 2012.28, 0.094950, -0.000271
A/canine/Liaoning/H6/2012|2012-05-19, 2012.38, 0.096705, 0.001331
A/canine/Thailand/CU-DC5299/2012|2012-01-15, 2012.04, 0.094961, 0.000109
A/canine/Guangdong/23/2012|2012-09-18, 2012.71, 0.096716, 0.000835
A/canine/Guangdong/12/2012|2012-09-15, 2012.7, 0.097157, 0.001291
A/canine/Beijing/20121215-34/2012|2012-12-15, 2012.95, 0.097595, 0.001345
A/canine/Beijing/20121230-62/2012|2012-12-30, 2012.99, 0.098477, 0.002166
