#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/canine/Korea/VC123578/2012|2012-03-13, 2012.2, 0.095108, -0.000000
A/canine/Guangdong/2/2006|2006-08-01, 2006.58, 0.083714, -0.002766
A/canine/Guangdong/1/2007|2007-04-18, 2007.3, 0.083052, -0.004533
A/canine/Guangdong/2/2007|2007-10-18, 2007.79, 0.083052, -0.005285
A/canine/Guangdong/1/2006|2006-06-01, 2006.41, 0.082624, -0.003594
A/canine/Korea/MV1/2012|2012-11-07, 2012.84, 0.083058, -0.013032
A/canine/Korea/VC378/2012|2012-03-13, 2012.2, 0.082184, -0.012924
A/canine/Korea/01/2007|2007-05-01, 2007.33, 0.082623, -0.005008
A/canine/Korea/GCVP01/2007|2007-01-01, 2007.0, 0.082623, -0.004502
A/canine/Korea/LBM412/2008|2008-10-01, 2008.74, 0.091841, 0.002045
A/canine/Liaoning/1578/2010|2010-04-06, 2010.26, 0.091823, -0.000307
A/canine/Liaoning/1585/2010|2010-04-06, 2010.26, 0.092980, 0.000850
A/canine/Beijing/418/2010|2010-01-08, 2010.02, 0.090662, -0.001099
A/canine/Beijing/420/2010|2010-01-08, 2010.02, 0.090662, -0.001099
A/canine/Beijing/362/2009|2009-12-17, 2009.95, 0.091818, 0.000165
A/canine/Beijing/364/2009|2009-12-17, 2009.95, 0.091820, 0.000167
A/canine/Beijing/1028/2010|2010-02-02, 2010.09, 0.092982, 0.001114
A/canine/Beijing/511/2010|2010-01-03, 2010.01, 0.091825, 0.000079
A/canine/Beijing/295/2009|2009-12-14, 2009.94, 0.090663, -0.000975
A/canine/Beijing/305/2009|2009-12-13, 2009.94, 0.090663, -0.000975
A/canine/Beijing/253/2009|2009-12-09, 2009.93, 0.090663, -0.000960
A/canine/Beijing/359/2009|2009-12-17, 2009.95, 0.090663, -0.000990
A/canine/Zhejiang/1/2010|2010-09-30, 2010.74, 0.088347, -0.004520
A/canine/Guangdong/05/2011|2011-02-01, 2011.08, 0.090101, -0.003288
A/canine/Jiangsu/04/2010|2010-05-01, 2010.33, 0.091422, -0.000815
A/canine/Jiangsu/06/2010|2010-06-01, 2010.41, 0.092737, 0.000377
A/canine/Jiangsu/03/2010|2010-04-01, 2010.25, 0.091861, -0.000253
A/canine/Jiangsu/02/2010|2010-03-01, 2010.17, 0.089665, -0.002326
A/canine/Jiangsu/01/2009|2009-12-01, 2009.91, 0.089665, -0.001927
A/canine/Jiangsu/05/2010|2010-05-01, 2010.33, 0.089665, -0.002572
