strain,accession,subtype,date,host,country,region,species,broad,order
A-duck-Ibaraki-1-2016-E1_S1|2016-10-18,EPI866746,H3N8,2016-10-18,Avian,Japan,Japan Korea,Duck,duck,Anseriformes
A/Aichi/2/1968|1968-01-01,CY121120,H3N2,1968-01-01,Human,Japan,Japan Korea,Human,human,Human
A/Albany/1/1969|1969-01-01,CY019902,H3N2,1969-01-01,Human,Usa,North America,Human,human,Human
A/Albany/1/1970|1970-01-01,CY022941,H3N2,1970-01-01,Human,Usa,North America,Human,human,Human
A/Albany/1/1976|1976-01-01,CY021944,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Albany/10/1968|1968-01-01,CY021848,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/11/1968|1968-01-01,CY019894,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/14/1978|1978-01-01,CY020224,H3N2,1978-01-01,Human,Usa,North America,Human,human,Human
A/Albany/15/1976|1976-01-01,CY021832,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Albany/17/1968|1968-01-01,CY021112,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/18/1968|1968-01-01,CY020528,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/19/1968|1968-01-01,CY019910,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/2/1970|1970-01-01,CY021088,H3N2,1970-01-01,Human,Usa,North America,Human,human,Human
A/Albany/20/1974|1974-01-01,CY021096,H3N2,1974-01-01,Human,Usa,North America,Human,human,Human
A/Albany/3/1969|1969-01-01,CY019918,H3N2,1969-01-01,Human,Usa,North America,Human,human,Human
A/Albany/3/1970|1970-01-01,CY022949,H3N2,1970-01-01,Human,Usa,North America,Human,human,Human
A/Albany/4/1969|1969-01-01,CY021840,H3N2,1969-01-01,Human,Usa,North America,Human,human,Human
A/Albany/4/1977|1977-01-01,CY021104,H3N2,1977-01-01,Human,Usa,North America,Human,human,Human
A/Albany/42/1975|1975-01-01,CY021080,H3N2,1975-01-01,Human,Usa,North America,Human,human,Human
A/Albany/6/1968|1968-01-01,CY022088,H3N2,1968-01-01,Human,Usa,North America,Human,human,Human
A/Albany/6/1970|1970-01-01,CY021120,H3N2,1970-01-01,Human,Usa,North America,Human,human,Human
A/Alchi/2/1968|1968-01-01,KX879574,H3N2,1968-01-01,Human,Japan,Japan Korea,Human,human,Human
A/American_black_duck/Alberta/284/2016|2016-08-28,MG599661,H3N8,2016-08-28,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Alberta/96/2016|2016-08-11,EPI1070090,H3N6,2016-08-11,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/44411/532/2008|2008-01-01,KP636479,H3N8,2008-01-01,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_Black_Duck/Maine/A00090256/2007|2007-09-25,MN210126,H3N2,2007-09-25,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/ME-Y17-170/2017|2017-08-29,EPI1774727,H3N8,2017-08-29,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/UGAI15-7694/2015|2015-08-26,EPI1774767,H3N2,2015-08-26,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/UGAI15-7795/2015|2015-09-28,EPI1774775,H3N2,2015-09-28,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/UGAI16-5397/2016|2016-08-19,EPI1774783,H3N8,2016-08-19,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Maine/UGAI16-5433/2016|2016-09-13,EPI1774799,H3N8,2016-09-13,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00322/2010|2010-08-08,EPI434314,H3N8,2010-08-08,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00424/2010|2010-08-10,CY138853,H3N8,2010-08-10,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00425/2010|2010-08-10,EPI434645,H3N8,2010-08-10,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00454/2010|2010-08-11,CY138869,H3N8,2010-08-11,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00467/2010|2010-08-12,EPI434658,H3N8,2010-08-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00484/2010|2010-08-12,CY138960,H3N8,2010-08-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00485/2010|2010-08-12,CY138968,H3N8,2010-08-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00500/2010|2010-08-12,CY139043,H3N8,2010-08-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00522/2010|2010-08-13,CY139070,H3N8,2010-08-13,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00525/2010|2010-08-13,EPI433672,H3N8,2010-08-13,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00558/2010|2010-08-14,CY139086,H3N8,2010-08-14,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00608/2010|2010-08-16,EPI434924,H3N8,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00614/2010|2010-08-16,EPI434948,H3N8,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00616/2010|2010-08-16,EPI434965,H3N8,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00618/2010|2010-08-16,EPI434990,H3N6,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00619/2010|2010-08-16,EPI434997,H3N6,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00620/2010|2010-08-16,EPI435004,H3N6,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00622/2010|2010-08-16,EPI435025,H3N6,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00624/2010|2010-08-16,EPI435039,H3N6,2010-08-16,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00687/2010|2010-08-09,EPI435060,H3N8,2010-08-09,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/00953/2010|2010-09-15,CY139462,H3N8,2010-09-15,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02491/2007|2007-09-17,EPI404839,H3N8,2007-09-17,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02496/2007|2007-09-18,EPI405224,H3N8,2007-09-18,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02497/2007|2007-09-18,EPI405166,H3N8,2007-09-18,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02502/2007|2007-09-18,EPI405202,H3N8,2007-09-18,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02507/2007|2007-09-18,EPI405099,H3N8,2007-09-18,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02525/2007|2007-09-24,EPI405274,H3N8,2007-09-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02549/2007|2007-09-26,EPI404370,H3N8,2007-09-26,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02629/2007|2007-09-22,EPI404685,H3N8,2007-09-22,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02649/2007|2007-09-24,EPI404733,H3N6,2007-09-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02650/2007|2007-09-24,EPI404705,H3N2,2007-09-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02651/2007|2007-09-24,EPI405106,H3N2,2007-09-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02656/2007|2007-09-24,EPI404877,H3N8,2007-09-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02725/2007|2007-09-19,EPI404698,H3N8,2007-09-19,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/02749/2007|2007-09-04,EPI405251,H3N8,2007-09-04,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03395/2009|2009-08-09,EPI404657,H3N8,2009-08-09,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03398/2009|2009-08-09,EPI404623,H3N8,2009-08-09,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03408/2009|2009-08-10,EPI404650,H3N8,2009-08-10,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03451/2009|2009-08-12,EPI404589,H3N9,2009-08-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03495/2009|2009-09-09,EPI404669,H3N8,2009-09-09,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/03509/2009|2009-09-10,EPI404662,H3N8,2009-09-10,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/04484/2007|2007-09-04,EPI405188,H3N8,2007-09-04,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/19350/2006|2006-09-14,CY095421,H3N8,2006-09-14,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Brunswick/25182/2007|2007-09-21,EPI221380,H3N6,2007-09-21,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/New_Hampshire/23-031358-001-original/2023|2023-10-05,EPI3509560,H3N1,2023-10-05,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/732/2008|2008-09-15,KC492248,H3N8,2008-09-15,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/734/2008|2008-09-19,KC492255,H3N8,2008-09-19,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/GR252/2011|2011-08-31,KC492383,H3N2,2011-08-31,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/GR256/2011|2011-08-31,KC492391,H3N2,2011-08-31,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/GR396/2011|2011-09-12,KC492399,H3N2,2011-09-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/GR490/2011|2011-09-14,KC492415,H3N2,2011-09-14,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/GR679/2011|2011-10-12,KC492423,H3N2,2011-10-12,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland/MW662/2010|2010-09-17,KC492335,H3N6,2010-09-17,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland_and_Labrador/26516/2007|2007-09-26,CY095493,H3N2,2007-09-26,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Newfoundland_and_Labrador/26553/2007|2007-09-26,CY095501,H3N2,2007-09-26,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/North_Carolina/1321373/2004|2004-12-22,CY144574,H3N2,2004-12-22,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Nova_Scotia/02213/2007|2007-01-01,EPI404519,H3N8,2007-01-01,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Nova_Scotia/03273/2009|2009-08-06,EPI391978,H3N8,2009-08-06,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Ohio/12OS5510/2012|2012-11-16,CY187024,H3N8,2012-11-16,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_Black_Duck/Ohio/17OS1914/2017|2017-08-03,MT825021,H3N8,2017-08-03,Avian,Usa,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Prince_Edward_Island/00672/2010|2010-08-04,EPI435046,H3N8,2010-08-04,Avian,Canada,North America,Mallard,duck,Anseriformes
A/American_black_duck/Prince_Edward_Island/00673/2010|2010-08-04,EPI435053,H3N8,2010-08-04,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Prince_Edward_Island/00788/2010|2010-08-25,CY139282,H3N8,2010-08-25,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Prince_Edward_Island/14228/2006|2006-08-15,CY095453,H3N8,2006-08-15,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Prince_Edward_Island/14230/2006|2006-08-15,CY095461,H3N8,2006-08-15,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/Quebec/11235/2006|2006-08-24,EPI224534,H3N2,2006-08-24,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/St._John's/732/2008|2008-09-15,EPI420420,H3N8,2008-09-15,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_black_duck/St._John's/734/2008|2008-09-19,EPI420426,H3N8,2008-09-19,Avian,Canada,North America,American Black Duck,duck,Anseriformes
A/American_coot/Oregon/20589-007/2007|2007-12-17,EPI290904,H3N8,2007-12-17,Avian,Usa,North America,Avian,avian,Avian
A/American_Green-winged_Teal/17OS4133/2017|2017-10-14,MT824877,H3N6,2017-10-14,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/103773/2008|2008-09-20,KX714371,H3N8,2008-09-20,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/103781/2008|2008-09-13,KX714387,H3N6,2008-09-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/103885/2008|2008-09-13,KX714395,H3N6,2008-09-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/133672/2009|2009-08-13,KX714403,H3N8,2009-08-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/133766/2009|2009-08-14,KX714411,H3N8,2009-08-14,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/137886/2009|2009-09-27,KX714435,H3N8,2009-09-27,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/137896/2009|2009-09-27,KX714443,H3N8,2009-09-27,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/137916/2009|2009-09-18,KX714451,H3N8,2009-09-18,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/14164/2006|2006-08-16,KX714323,H3N6,2006-08-16,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_Green-Winged_Teal/Alaska/19TL00145/2019|2019-08-11,MW872168,H3N8,2019-08-11,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/306/2014|2014-09-11,EPI729506,H3N3,2014-09-11,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44155-169/2006|2006-08-12,JX081066,H3N8,2006-08-12,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44419-209/2008|2008-08-14,EPI442363,H3N6,2008-08-14,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44419-233/2008|2008-08-10,EPI442358,H3N6,2008-08-10,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44419-342/2008|2008-08-14,JX081065,H3N8,2008-08-14,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44493-527/2009|2009-08-16,EPI442400,H3N8,2009-08-16,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44493-579/2009|2009-08-10,EPI442401,H3N8,2009-08-10,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/44493-588/2009|2009-08-15,EPI442399,H3N8,2009-08-15,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/45497/2007|2007-08-06,KX714347,H3N8,2007-08-06,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/478/2014|2014-10-02,EPI729578,H3N1,2014-10-02,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/524/2014|2014-10-10,EPI729610,H3N8,2014-10-10,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Alaska/98313/2008|2008-09-13,KX714363,H3N8,2008-09-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Idaho/AH0011443/2015|2015-08-23,KY551332,H3N8,2015-08-23,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Illinois/11OS4814/2011|2011-10-22,EPI512949,H3N8,2011-10-22,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Illinois/12OS5103/2012|2012-10-20,CY186678,H3N8,2012-10-20,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM04207R0/2010|2010-07-13,CY130472,H3N6,2010-07-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM05376R0/2010|2010-07-25,EPI436580,H3N8,2010-07-25,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07573R0/2010|2010-08-02,EPI453365,H3N8,2010-08-02,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07649R0/2010|2010-08-02,EPI453379,H3N8,2010-08-02,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07917R0/2010|2010-08-03,EPI453400,H3N8,2010-08-03,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08134R0/2010|2010-08-04,EPI453421,H3N8,2010-08-04,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08222R0/2010|2010-08-04,EPI453659,H3N8,2010-08-04,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08228R0/2010|2010-08-04,EPI453673,H3N8,2010-08-04,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08422R0/2010|2010-08-04,EPI453680,H3N8,2010-08-04,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03657/2011|2011-09-01,CY196221,H3N8,2011-09-01,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03661/2011|2011-09-01,CY196229,H3N8,2011-09-01,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03897/2011|2011-09-04,CY196289,H3N8,2011-09-04,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03899/2011|2011-09-04,CY196297,H3N8,2011-09-04,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11CH00044/2011|2011-09-10,CY196382,H3N8,2011-09-10,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/11ML00038/2011|2011-09-09,CY196646,H3N8,2011-09-09,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/3/2007|2007-10-17,EPI221413,H3N8,2007-10-17,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/4/2007|2007-09-07,EPI221421,H3N8,2007-09-07,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP1049/2007|2007-09-10,EPI296982,H3N8,2007-09-10,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP1651/2007|2007-09-02,EPI296861,H3N8,2007-09-02,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP2225/2007|2007-09-16,EPI221428,H3N8,2007-09-16,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12318R0/2009|2009-09-02,CY143173,H3N8,2009-09-02,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12356R0/2009|2009-09-02,CY143197,H3N8,2009-09-02,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12714R1/2009|2009-09-06,EPI453330,H3N8,2009-09-06,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM6410R0/2009|2009-08-03,EPI452563,H3N8,2009-08-03,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Mississippi/15OS7984/2015|2015-12-22,EPI953608,H3N8,2015-12-22,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Mississippi/285/2010|2010-01-14,EPI333669,H3N8,2010-01-14,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Missouri/15OS4838/2015|2015-09-12,EPI962797,H3N8,2015-09-12,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Missouri/17OS3186/2017|2017-09-09,MK236638,H3N8,2017-09-09,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Missouri/17OS3188/2017|2017-09-09,MK237135,H3N8,2017-09-09,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Missouri/17OS3212/2017|2017-09-09,MK236738,H3N8,2017-09-09,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_Green-winged_Teal/Missouri/17OS3221/2017|2017-09-09,MT824856,H3N8,2017-09-09,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_Green-winged_Teal/North_Dakota/AH0003568S.5.A/2015|2015-01-01,MN254002,H3N8,2015-01-01,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS1778/2013|2013-09-14,KJ568258,H3N2,2013-09-14,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS1844/2013|2013-09-07,KJ568250,H3N8,2013-09-07,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS1861/2013|2013-09-08,EPI526369,H3N8,2013-09-08,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS1867/2013|2013-09-08,KJ568282,H3N2,2013-09-08,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS2056/2013|2013-09-21,EPI526320,H3N2,2013-09-21,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS2106/2013|2013-09-22,EPI526339,H3N8,2013-09-22,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/13OS2108/2013|2013-09-22,EPI526444,H3N8,2013-09-22,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/15OS3625/2015|2015-09-05,EPI962736,H3N1,2015-09-05,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_Green-winged_Teal/Ohio/17OS2904/2017|2017-09-02,MK237697,H3N8,2017-09-02,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_Green-winged_Teal/Ohio/17OS2916/2017|2017-09-02,EPI1831230,H3N8,2017-09-02,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Ohio/17OS2919/2017|2017-09-02,MK237879,H3N8,2017-09-02,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Oregon/44336-124/2007|2007-08-16,EPI290776,H3N8,2007-08-16,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Oregon/44336-183/2007|2007-09-10,EPI292481,H3N8,2007-09-10,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Texas/AI09-4396/2009|2009-09-19,EPI449974,H3N9,2009-09-19,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Texas/AI09-6046/2009|2009-12-13,CY141060,H3N8,2009-12-13,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2270/2008|2008-10-19,EPI299462,H3N8,2008-10-19,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2291/2008|2008-10-20,EPI299470,H3N2,2008-10-20,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2292/2008|2008-10-20,CY079343,H3N2,2008-10-20,Avian,Usa,North America,American Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Wisconsin/13OS3462/2013|2013-09-29,EPI526297,H3N8,2013-09-29,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/American_green-winged_teal/Wisconsin/2690/2009|2009-10-20,EPI333989,H3N8,2009-10-20,Avian,Usa,North America,Green-winged Teal,duck,Anseriformes
A/american_mink/British_Columbia/R6126/2021|2021-12-03,EPI3616946,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
A/american_mink/British_Columbia/R6673/2021|2021-12-03,EPI3616955,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
A/american_mink/British_Columbia/R7297/2021|2021-12-03,EPI3616983,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
A/american_mink/British_Columbia/R7349/2021|2021-12-03,EPI3616991,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
A/american_mink/British_Columbia/R7376/2021|2021-12-03,EPI3616999,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
A/american_mink/British_Columbia/R7407/2021|2021-12-03,EPI3617007,H3N2,2021-12-03,Mink,Canada,North America,Mink,mink,Mink
