strain	accession	subtype	date	host	country	region	species	broad	order
A-duck-Ibaraki-1-2016-E1_S1	EPI866749	H3N8	2016-10-18	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/Aichi/2/1968	CY121122	H3N2	1968-XX-XX	Human	Japan	Japan Korea	Human	human	Human
A/Albany/1/1969	CY019904	H3N2	1969-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/1/1970	CY022943	H3N2	1970-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/1/1976	CY021946	H3N2	1976-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/10/1968	CY021850	H3N2	1968-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/11/1968	CY019896	H3N2	1968-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/14/1978	CY020226	H3N2	1978-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/15/1976	CY021834	H3N2	1976-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/17/1968	CY021114	H3N2	1968-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/19/1968	CY019912	H3N2	1968-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/20/1974	CY021098	H3N2	1974-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/3/1969	CY019920	H3N2	1969-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/3/1970	CY022951	H3N2	1970-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/4/1969	CY021842	H3N2	1969-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/4/1977	CY021106	H3N2	1977-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/42/1975	CY021082	H3N2	1975-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/6/1968	CY022090	H3N2	1968-XX-XX	Human	Usa	North America	Human	human	Human
A/Albany/6/1970	CY021122	H3N2	1970-XX-XX	Human	Usa	North America	Human	human	Human
A/Alchi/2/1968	KX879572	H3N2	1968-XX-XX	Human	Japan	Japan Korea	Human	human	Human
A/American_black_duck/Alberta/284/2016	MG599649	H3N8	2016-08-28	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Alberta/96/2016	EPI1073057	H3N6	2016-08-11	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/44411/532/2008	KP636477	H3N8	2008-01-01	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_Black_Duck/Maine/A00090256/2007	MN210128	H3N2	2007-09-25	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/ME-Y17-170/2017	EPI1774725	H3N8	2017-08-29	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/UGAI15-7694/2015	EPI1774765	H3N2	2015-08-26	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/UGAI15-7795/2015	EPI1774773	H3N2	2015-09-28	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/UGAI16-5397/2016	EPI1774781	H3N8	2016-08-19	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Maine/UGAI16-5433/2016	EPI1774797	H3N8	2016-09-13	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00322/2010	EPI435536	H3N8	2010-08-08	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00424/2010	EPI435561	H3N8	2010-08-10	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00425/2010	CY138863	H3N8	2010-08-10	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00454/2010	CY138871	H3N8	2010-08-11	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00467/2010	EPI435564	H3N8	2010-08-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00484/2010	EPI435574	H3N8	2010-08-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00485/2010	EPI435575	H3N8	2010-08-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00500/2010	EPI435585	H3N8	2010-08-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00522/2010	CY139072	H3N8	2010-08-13	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00525/2010	CY138070	H3N8	2010-08-13	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00558/2010	CY139088	H3N8	2010-08-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00608/2010	EPI435594	H3N8	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00614/2010	CY139137	H3N8	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00616/2010	EPI435599	H3N8	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00618/2010	EPI435601	H3N6	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00619/2010	EPI435602	H3N6	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00620/2010	CY139186	H3N6	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00622/2010	EPI435605	H3N6	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00624/2010	EPI435607	H3N6	2010-08-16	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00687/2010	EPI435610	H3N8	2010-08-09	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/00953/2010	EPI435634	H3N8	2010-09-15	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02491/2007	EPI404841	H3N8	2007-09-17	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02496/2007	EPI405226	H3N8	2007-09-18	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02497/2007	EPI405168	H3N8	2007-09-18	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02502/2007	EPI405204	H3N8	2007-09-18	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02507/2007	EPI405101	H3N8	2007-09-18	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02525/2007	EPI405276	H3N8	2007-09-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02549/2007	EPI404372	H3N8	2007-09-26	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02629/2007	EPI404687	H3N8	2007-09-22	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02649/2007	CY129099	H3N6	2007-09-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02650/2007	EPI404707	H3N2	2007-09-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02651/2007	EPI405108	H3N2	2007-09-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02656/2007	EPI404879	H3N8	2007-09-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02725/2007	EPI404700	H3N8	2007-09-19	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/02749/2007	EPI405253	H3N8	2007-09-04	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03395/2009	EPI404659	H3N8	2009-08-09	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03398/2009	EPI404625	H3N8	2009-08-09	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03408/2009	EPI404652	H3N8	2009-08-10	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03451/2009	EPI404591	H3N9	2009-08-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03495/2009	EPI404671	H3N8	2009-09-09	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/03509/2009	EPI404664	H3N8	2009-09-10	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/04484/2007	EPI405190	H3N8	2007-09-04	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/19350/2006	CY095423	H3N8	2006-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Brunswick/25182/2007	EPI221382	H3N6	2007-09-21	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/New_Hampshire/23-031358-001-original/2023	EPI3509558	H3N1	2023-10-05	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/732/2008	KC492246	H3N8	2008-09-15	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/734/2008	KC492253	H3N8	2008-09-19	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR252/2011	KC492381	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR256/2011	KC492389	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR396/2011	KC492397	H3N2	2011-09-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR490/2011	KC492413	H3N2	2011-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR679/2011	KC492421	H3N2	2011-10-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/MW662/2010	KC492333	H3N6	2010-09-17	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland_and_Labrador/26516/2007	CY095495	H3N2	2007-09-26	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland_and_Labrador/26553/2007	CY095503	H3N2	2007-09-26	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/North_Carolina/1321373/2004	CY144576	H3N2	2004-12-22	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/North_Carolina/675-075/2004	GU051138	H3N2	2004-01-01	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Nova_Scotia/02213/2007	EPI404521	H3N8	2007-01-01	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Nova_Scotia/03273/2009	EPI391980	H3N8	2009-08-06	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Ohio/12OS5510/2012	CY187026	H3N8	2012-11-16	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_Black_Duck/Ohio/17OS1914/2017	MT825020	H3N8	2017-08-03	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Prince_Edward_Island/00672/2010	CY139228	H3N8	2010-08-04	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Prince_Edward_Island/00673/2010	EPI435609	H3N8	2010-08-04	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Prince_Edward_Island/00788/2010	EPI435615	H3N8	2010-08-25	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Prince_Edward_Island/14228/2006	CY095455	H3N8	2006-08-15	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Prince_Edward_Island/14230/2006	CY095463	H3N8	2006-08-15	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Quebec/11235/2006	CY047653	H3N2	2006-08-24	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/St._John's/732/2008	EPI420418	H3N8	2008-09-15	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/St._John's/734/2008	EPI420424	H3N8	2008-09-19	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Washington/699/1978	EPI240859	H3N8	1978-01-01	Avian	Usa	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Western_Australia/699/1978	GU052304	H3N8	1978-XX-XX	Avian	Australia	Oceania	American Black Duck	duck	Anseriformes
A/American_coot/Oregon/20589-007/2007	EPI290906	H3N8	2007-12-17	Avian	Usa	North America	Avian	avian	Avian
A/American_Green-winged_Teal/17OS4133/2017	MT824879	H3N6	2017-10-14	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/103773/2008	KX714369	H3N8	2008-09-20	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/103781/2008	KX714385	H3N6	2008-09-13	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/103885/2008	KX714393	H3N6	2008-09-13	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/133672/2009	KX714401	H3N8	2009-08-13	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/133766/2009	KX714409	H3N8	2009-08-14	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/137886/2009	KX714433	H3N8	2009-09-27	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/137896/2009	KX714441	H3N8	2009-09-27	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/137916/2009	EPI839338	H3N8	2009-09-18	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/14164/2006	KX714321	H3N6	2006-08-16	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_Green-Winged_Teal/Alaska/19TL00145/2019	MW872163	H3N8	2019-08-11	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/306/2014	EPI729504	H3N3	2014-09-11	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44155-169/2006	JX080971	H3N8	2006-08-12	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44419-209/2008	JX080934	H3N6	2008-08-14	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44419-233/2008	EPI442229	H3N6	2008-08-10	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44419-342/2008	EPI442246	H3N8	2008-08-14	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44493-527/2009	EPI442242	H3N8	2009-08-16	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44493-579/2009	JX080982	H3N8	2009-08-10	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/44493-588/2009	JX080977	H3N8	2009-08-15	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/45497/2007	KX714345	H3N8	2007-08-06	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/478/2014	EPI729576	H3N1	2014-10-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/524/2014	EPI729608	H3N8	2014-10-10	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Alaska/98313/2008	KX714361	H3N8	2008-09-13	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Idaho/AH0011443/2015	EPI953138	H3N8	2015-08-23	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Illinois/11OS4814/2011	CY166391	H3N8	2011-10-22	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Illinois/12OS5103/2012	CY186680	H3N8	2012-10-20	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM04207R0/2010	CY130474	H3N6	2010-07-13	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM05376R0/2010	EPI436196	H3N8	2010-07-25	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07573R0/2010	EPI451061	H3N8	2010-08-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07649R0/2010	CY143505	H3N8	2010-08-02	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM07917R0/2010	EPI451062	H3N8	2010-08-03	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08134R0/2010	EPI451064	H3N8	2010-08-04	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08222R0/2010	EPI451065	H3N8	2010-08-04	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08228R0/2010	CY143577	H3N8	2010-08-04	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/10BM08422R0/2010	EPI451068	H3N8	2010-08-04	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03657/2011	CY196223	H3N8	2011-09-01	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03661/2011	EPI699660	H3N8	2011-09-01	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03897/2011	CY196291	H3N8	2011-09-04	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11BM03899/2011	EPI699734	H3N8	2011-09-04	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11CH00044/2011	EPI700091	H3N8	2011-09-10	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/11ML00038/2011	EPI700467	H3N8	2011-09-09	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/3/2007	EPI221411	H3N8	2007-10-17	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/4/2007	EPI221419	H3N8	2007-09-07	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP1049/2007	EPI296984	H3N8	2007-09-10	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP1651/2007	EPI296863	H3N8	2007-09-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/7MP2225/2007	CY047032	H3N8	2007-09-16	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12318R0/2009	EPI451007	H3N8	2009-09-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12356R0/2009	EPI451011	H3N8	2009-09-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM12714R1/2009	EPI451051	H3N8	2009-09-06	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Interior_Alaska/9BM6410R0/2009	EPI450913	H3N8	2009-08-03	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Mississippi/15OS7984/2015	EPI953532	H3N8	2015-12-22	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Mississippi/285/2010	EPI333667	H3N8	2010-01-14	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Missouri/15OS4838/2015	EPI962719	H3N8	2015-09-12	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Missouri/17OS3186/2017	EPI1537629	H3N8	2017-09-09	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Missouri/17OS3188/2017	EPI1537915	H3N8	2017-09-09	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Missouri/17OS3212/2017	EPI1537100	H3N8	2017-09-09	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_Green-winged_Teal/Missouri/17OS3221/2017	MT824853	H3N8	2017-09-09	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_Green-winged_Teal/North_Dakota/AH0003568S.3.A/2015	MN254314	H3N8	2015-XX-XX	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS1778/2013	KJ568256	H3N2	2013-09-14	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS1844/2013	KJ568248	H3N8	2013-09-07	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS1861/2013	EPI526236	H3N8	2013-09-08	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS1867/2013	KJ568280	H3N2	2013-09-08	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS2056/2013	EPI526218	H3N2	2013-09-21	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS2106/2013	EPI526233	H3N8	2013-09-22	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/13OS2108/2013	EPI526247	H3N8	2013-09-22	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/15OS3625/2015	EPI962199	H3N1	2015-09-05	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_Green-winged_Teal/Ohio/17OS2904/2017	EPI1537797	H3N8	2017-09-02	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_Green-winged_Teal/Ohio/17OS2916/2017	MT824749	H3N8	2017-09-02	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Ohio/17OS2919/2017	MK237694	H3N8	2017-09-02	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Oregon/44336-124/2007	CY076042	H3N8	2007-08-16	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Oregon/44336-183/2007	EPI292483	H3N8	2007-09-10	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Texas/AI09-4396/2009	EPI447909	H3N9	2009-09-19	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Texas/AI09-6046/2009	EPI447955	H3N8	2009-12-13	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2270/2008	CY079425	H3N8	2008-10-19	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2291/2008	CY079433	H3N2	2008-10-20	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Wisconsin/08OS2292/2008	CY079345	H3N2	2008-10-20	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Wisconsin/13OS3462/2013	EPI526216	H3N8	2013-09-29	Avian	Usa	North America	Green-winged Teal	duck	Anseriformes
A/American_green-winged_teal/Wisconsin/2690/2009	CY097363	H3N8	2009-10-20	Avian	Usa	North America	American Green-winged Teal	duck	Anseriformes
A/american_mink/British_Columbia/R6126/2021	EPI3616944	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R6673/2021	EPI3616953	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R7297/2021	EPI3616981	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R7349/2021	EPI3616989	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R7376/2021	EPI3616997	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R7407/2021	EPI3617005	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R9941/2021	EPI3617018	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/american_mink/British_Columbia/R9962/2021	EPI3617026	H3N2	2021-12-03	Mink	Canada	North America	Mink	mink	Mink
A/American_oystercatcher/Chile/C17359/2016	MH498718	H3N8	2016-10-27	Avian	Chile	South America	American Oystercatcher	wader	Neoave
A/American_oystercatcher/Chile/C17400/2016	MH498937	H3N8	2016-10-27	Avian	Chile	South America	American Oystercatcher	wader	Neoave
A/American_widgeon/Alaska/7MP1061/2007	CY043981	H3N8	2007-09-10	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_widgeon/Interior_Alaska/1/2007	EPI221443	H3N8	2007-09-06	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_widgeon/Interior_Alaska/7MP1707/2007	EPI296960	H3N8	2007-09-03	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_widgeon/Interior_Alaska/7MP1768/2007	EPI296831	H3N8	2007-09-05	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/Alberta/215/1992	CY101803	H3N8	1992-08-24	Avian	Canada	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/Interior_Alaska/7MP1726/2007	CY078920	H3N8	2007-09-03	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/Interior_Alaska/9BM2501R1/2009	EPI414357	H3N8	2009-07-11	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/Minnesota/Sg-01067/2008	CY140628	H3N8	2008-10-12	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/New_Brunswick/04487/2007	EPI391813	H3N8	2007-09-04	Avian	Canada	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/New_Brunswick/04488/2007	CY125538	H3N8	2007-09-04	Avian	Canada	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/New_Brunswick/04489/2007	EPI391883	H3N8	2007-09-04	Avian	Canada	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/New_Brunswick/04490/2007	EPI391827	H3N8	2007-09-04	Avian	Canada	North America	American Wigeon	duck	Anseriformes
A/American_wigeon/New_Brunswick/04491/2007	EPI391910	H3N8	2007-09-04	Avian	Canada	North America	American Wigeon	duck	Anseriformes
