strain,accession,subtype,date,host,country,region,species,broad,order
A/swine/Ohio/22TOSU0473/2022|2022-04-30,OP870613,H3N2,2022-04-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU0476/2022|2022-04-30,OP871149,H3N2,2022-04-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU0494/2022|2022-04-30,OP871133,H3N2,2022-04-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU0573/2022|2022-05-07,OP871040,H3N2,2022-05-07,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU0644/2022|2022-05-14,OP870168,H3N2,2022-05-14,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU0771/2022|2022-05-21,OP871244,H3N2,2022-05-21,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU1157/2022|2022-06-18,OP871261,H3N2,2022-06-18,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3498/2022|2022-07-30,OQ722724,H3N2,2022-07-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3704/2022|2022-08-04,OQ722746,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3705/2022|2022-08-04,EPI2504740,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3709/2022|2022-08-04,EPI2504792,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3710/2022|2022-08-04,EPI2504423,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3715/2022|2022-08-04,OQ722827,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/22TOSU3721/2022|2022-08-04,OQ722947,H3N2,2022-08-04,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU2754/2023|2023-07-29,PP445878,H3N2,2023-07-29,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU2848/2023|2023-07-26,PP446008,H3N2,2023-07-26,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3158/2023|2023-08-03,PP445985,H3N2,2023-08-03,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3527/2023|2023-08-09,PP445917,H3N2,2023-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3529/2023|2023-08-09,PP446016,H3N2,2023-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3530/2023|2023-08-09,PP445893,H3N2,2023-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3532/2023|2023-08-09,PP445840,H3N2,2023-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3548/2023|2023-08-09,PP445615,H3N2,2023-08-09,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3562/2023|2023-08-08,PP445999,H3N2,2023-08-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3572/2023|2023-08-08,PP445431,H3N2,2023-08-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3573/2023|2023-08-08,PP461381,H3N2,2023-08-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3574/2023|2023-08-08,PP446031,H3N2,2023-08-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU3575/2023|2023-08-08,PP446023,H3N2,2023-08-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU4010/2023|2023-08-12,PP445930,H3N2,2023-08-12,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU4176/2023|2023-08-01,PP461273,H3N2,2023-08-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU4177/2023|2023-08-01,PP461282,H3N2,2023-08-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU4178/2023|2023-08-01,PP461257,H3N2,2023-08-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/23TOSU4179/2023|2023-08-01,PP445355,H3N2,2023-08-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1442/2024|2024-05-12,PQ150794,H3N2,2024-05-12,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1630/2024|2024-05-25,PQ150948,H3N2,2024-05-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1660/2024|2024-05-25,PQ150800,H3N2,2024-05-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1661/2024|2024-05-25,PQ151031,H3N2,2024-05-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1683/2024|2024-05-25,PQ150998,H3N2,2024-05-25,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1767/2024|2024-06-01,PQ150847,H3N2,2024-06-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/24TOSU1768/2024|2024-06-01,PQ150838,H3N2,2024-06-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/28128/2019|2019-12-30,EPI2460861,H3N2,2019-12-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/28146/2019|2019-12-30,EPI2460879,H3N2,2019-12-30,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/579-5/2019|2019-01-11,EPI2460838,H3N2,2019-01-11,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/579-6/2019|2019-01-11,EPI2460845,H3N2,2019-01-11,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/579-8/2019|2019-01-11,EPI2460853,H3N2,2019-01-11,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/6/2012|2012-06-01,JX565464,H3N2,2012-06-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/658/2019|2019-01-11,EPI2460923,H3N2,2019-01-11,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/7/2012|2012-06-01,JX565454,H3N2,2012-06-01,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/7727-1/2019|2019-04-08,EPI2460994,H3N2,2019-04-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/7727-2/2019|2019-04-08,EPI2460999,H3N2,2019-04-08,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A00138552/2012|2012-09-02,KC020406,H3N2,2012-09-02,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A00152576/2012|2012-08-15,JX964977,H3N2,2012-08-15,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01133464/2012|2012-08-03,JX964953,H3N2,2012-08-03,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01133466/2012|2012-08-06,JX964945,H3N2,2012-08-06,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01203186/2012|2012-01-24,JX307359,H3N2,2012-01-24,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01208180/2012|2012-07-31,KC951210,H3N2,2012-07-31,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01208457/2012|2012-08-07,JX964969,H3N2,2012-08-07,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01349305/2013|2013-03-12,KF386800,H3N2,2013-03-12,Swine,Usa,North America,Swine,swine,Swine
A/swine/Ohio/A01349485/2013|2013-03-22,KF454774,H3N2,2013-03-22,Swine,Usa,North America,Swine,swine,Swine
